Date,Open,High,Low,Close,Volume
2016.10.05,1272.01,1272.25,1271.72,1271.77,1365
2016.10.05,1271.86,1274.04,1271.49,1273.28,1683
2016.10.05,1273.28,1274.39,1273.28,1273.9,1553
2016.10.05,1273.91,1274.32,1273.08,1273.73,1174
2016.10.05,1273.73,1273.83,1273.43,1273.51,752
2016.10.05,1273.51,1273.63,1272.86,1273.32,926
2016.10.05,1273.34,1273.41,1272.4,1273,898
2016.10.05,1272.99,1274.7,1272.8,1274.42,1111
2016.10.05,1274.41,1274.47,1273.43,1274.05,1066
2016.10.05,1274.05,1274.07,1273.42,1273.85,822
2016.10.05,1273.78,1274.36,1272.63,1273.37,1293
2016.10.05,1273.35,1273.7,1272.36,1272.96,1623
2016.10.05,1273.77,1276.84,1273.77,1275.85,3493
2016.10.05,1275.9,1277.05,1273.69,1274.28,2173
2016.10.05,1274.28,1274.41,1271.42,1272.52,1973
2016.10.05,1272.51,1272.62,1270.79,1270.89,1494
2016.10.05,1270.88,1272.82,1270.8,1271.85,1840
2016.10.05,1271.86,1271.95,1269.27,1271.26,2370
2016.10.05,1271.27,1274.57,1270.59,1273.84,2563
2016.10.05,1273.29,1273.29,1266.53,1267.94,4199
2016.10.05,1267.92,1271.7,1266.27,1271.53,3582
2016.10.05,1271.5,1272.47,1268.39,1269.93,3212
2016.10.05,1269.92,1270.03,1267.93,1268.03,1841
2016.10.05,1268.14,1269.64,1267.63,1269.53,2168
2016.10.05,1269.53,1269.77,1267.55,1267.96,1524
2016.10.05,1267.93,1268.29,1265.94,1266.91,2180
2016.10.05,1266.92,1266.97,1265.67,1266.73,1691
2016.10.05,1266.71,1266.71,1263.65,1264.48,1746
2016.10.05,1264.48,1264.74,1263.39,1263.39,1273
2016.10.05,1263.37,1264.32,1262.97,1263.35,1141
2016.10.05,1263.46,1263.75,1262.05,1262.55,1339
2016.10.05,1262.49,1264.47,1262.23,1264.29,1474
2016.10.05,1264.29,1268.63,1264.28,1265.92,2713
2016.10.05,1265.88,1268.32,1265.74,1267.22,1207
2016.10.05,1267.21,1269.1,1267.19,1268.39,987
2016.10.05,1268.35,1268.36,1266.77,1267.03,1103
2016.10.05,1267.03,1267.62,1266.52,1266.81,470
2016.10.05,1266.8,1267.58,1266.66,1266.88,721
2016.10.05,1266.88,1267.4,1266.49,1266.74,1024
2016.10.05,1266.73,1268.42,1266.69,1267.6,1016
2016.10.05,1267.55,1268.34,1267.41,1267.55,308
2016.10.05,1267.58,1268.13,1267.11,1267.11,601
2016.10.05,1267.11,1267.36,1266.31,1266.31,751
2016.10.05,1266.31,1267.59,1266.31,1267.44,418
2016.10.05,1267.46,1267.72,1267.14,1267.22,171
2016.10.05,1267.33,1267.48,1265.95,1265.95,132
2016.10.05,1267.32,1267.41,1264.85,1265.96,147
2016.10.06,1266.79,1268.43,1266.67,1268.32,340
2016.10.06,1268.33,1268.49,1267.37,1267.52,416
2016.10.06,1267.47,1268.52,1267.47,1268.27,257
2016.10.06,1268.28,1268.67,1268.12,1268.24,305
2016.10.06,1268.26,1268.43,1267.82,1267.84,334
2016.10.06,1267.84,1269.09,1267.82,1268.29,768
2016.10.06,1268.29,1269.05,1268.27,1268.88,270
2016.10.06,1268.89,1269.32,1268.78,1269.06,685
2016.10.06,1269.01,1269.15,1268.19,1268.28,1211
2016.10.06,1268.28,1269,1267.87,1268.93,1096
2016.10.06,1268.93,1268.93,1268.34,1268.56,1066
2016.10.06,1268.54,1268.81,1268,1268.18,988
2016.10.06,1268.19,1268.59,1267.38,1267.5,864
2016.10.06,1267.46,1267.61,1265.91,1267.61,1804
2016.10.06,1267.62,1267.82,1266.73,1266.93,1204
2016.10.06,1266.93,1267.76,1266.9,1267.31,1002
2016.10.06,1267.3,1267.61,1267.11,1267.44,913
2016.10.06,1267.45,1267.63,1266.8,1266.82,881
2016.10.06,1266.8,1266.83,1265.43,1265.79,947
2016.10.06,1265.74,1266.15,1265.61,1265.96,840
2016.10.06,1265.96,1265.97,1265.36,1265.68,646
2016.10.06,1265.64,1266.09,1265.14,1265.76,482
2016.10.06,1265.78,1266.01,1265.49,1265.65,604
2016.10.06,1265.65,1265.87,1265.44,1265.63,471
2016.10.06,1265.59,1265.82,1264.71,1264.78,838
2016.10.06,1264.8,1264.98,1264.69,1264.79,726
2016.10.06,1264.76,1265.14,1264.66,1264.92,630
2016.10.06,1264.92,1265.35,1264.84,1265.08,619
2016.10.06,1265.09,1265.09,1264.75,1264.94,567
2016.10.06,1264.93,1265.05,1264.73,1264.76,583
2016.10.06,1264.76,1265.15,1264.57,1264.91,719
2016.10.06,1264.94,1265.82,1264.72,1265.33,780
2016.10.06,1265.33,1265.54,1264.54,1264.61,1374
2016.10.06,1264.65,1264.95,1264.5,1264.75,1206
2016.10.06,1264.73,1266.05,1264.73,1265.97,1114
2016.10.06,1265.94,1266.16,1265.19,1265.43,1332
2016.10.06,1265.43,1265.6,1264.73,1265.04,1626
2016.10.06,1265.04,1265.06,1263.1,1263.43,1817
2016.10.06,1263.42,1264.33,1263.35,1263.98,2092
2016.10.06,1263.98,1264.2,1263.4,1263.97,1575
2016.10.06,1263.99,1264.07,1262.97,1263.97,1564
2016.10.06,1263.97,1264.56,1263.81,1264.39,1101
2016.10.06,1264.39,1265.06,1264.13,1264.86,1398
2016.10.06,1264.85,1265.87,1264.63,1265.76,1342
2016.10.06,1265.76,1266.11,1264.94,1265.14,1059
2016.10.06,1265.15,1265.24,1264.1,1264.84,835
2016.10.06,1264.78,1266.8,1264.74,1265.21,1519
2016.10.06,1265.24,1266.47,1265.14,1265.92,1490
2016.10.06,1265.96,1266.76,1265.65,1266.17,930
2016.10.06,1266.1,1266.73,1266.02,1266.6,968
2016.10.06,1266.58,1268.02,1266.56,1267.86,999
2016.10.06,1267.86,1267.86,1267.2,1267.7,668
2016.10.06,1267.66,1268.04,1267.22,1267.38,894
2016.10.06,1267.38,1267.9,1266.86,1266.95,1270
2016.10.06,1266.99,1267.73,1265.6,1265.73,1725
2016.10.06,1265.71,1265.82,1263.81,1264.02,1679
2016.10.06,1264.03,1264.75,1263.35,1264.45,1184
2016.10.06,1264.54,1265.25,1263.16,1263.53,1956
2016.10.06,1263.44,1263.71,1259.62,1260.02,2649
2016.10.06,1260.02,1260.38,1258.92,1259.16,1428
2016.10.06,1259.17,1259.33,1255.91,1256.26,2506
2016.10.06,1256.26,1256.28,1253.29,1254.79,2748
2016.10.06,1254.77,1256,1252.01,1254.51,2652
2016.10.06,1254.51,1256.23,1254,1254.37,2085
2016.10.06,1254.38,1255.97,1253.58,1254.98,2230
2016.10.06,1254.98,1255.32,1252.4,1253.1,2018
2016.10.06,1253.09,1253.89,1252.38,1253.33,2168
2016.10.06,1253.33,1253.65,1250.5,1251.59,2315
2016.10.06,1251.59,1252.67,1250.95,1251.28,1943
2016.10.06,1251.3,1254.4,1250.95,1253.98,2639
2016.10.06,1254.08,1254.58,1252.58,1253.22,1256
2016.10.06,1253.22,1257.31,1253.12,1257.07,3159
2016.10.06,1257.07,1257.55,1255.49,1255.54,1989
2016.10.06,1255.57,1255.92,1253.73,1253.73,1434
2016.10.06,1253.73,1254.14,1252.42,1252.62,1174
2016.10.06,1252.62,1252.85,1252.03,1252.47,1723
2016.10.06,1252.47,1253.6,1252.45,1252.59,1247
2016.10.06,1252.6,1253.29,1250.6,1251.1,1533
2016.10.06,1251.2,1252.76,1251,1252.32,1206
2016.10.06,1252.32,1252.52,1250.77,1251.05,1833
2016.10.06,1251.01,1251.39,1249.75,1250.84,1046
2016.10.06,1250.87,1251.91,1249.84,1251.82,604
2016.10.06,1251.82,1251.91,1251.04,1251.41,563
2016.10.06,1251.4,1251.47,1250.66,1250.8,744
2016.10.06,1250.85,1251.99,1250.8,1251.03,596
2016.10.06,1251.13,1252.06,1250.81,1251.6,698
2016.10.06,1251.6,1253.78,1251.36,1253.15,1147
2016.10.06,1253.15,1255.05,1252.42,1253.93,2157
2016.10.06,1253.9,1254.56,1253.5,1253.85,1084
2016.10.06,1253.86,1254.25,1253.56,1253.8,504
2016.10.06,1253.76,1253.87,1252.98,1253.69,137
2016.10.06,1253.7,1254.58,1253.62,1254.44,200
2016.10.07,1254.91,1255.3,1254.27,1254.39,297
2016.10.07,1254.44,1254.87,1254.18,1254.87,195
2016.10.07,1254.85,1255.29,1254.44,1255.18,215
2016.10.07,1255.24,1255.65,1255.21,1255.53,225
2016.10.07,1255.52,1255.52,1251.26,1252.28,1157
2016.10.07,1252.21,1252.21,1250.31,1251.22,994
2016.10.07,1251.22,1255.12,1251.22,1254.65,1040
2016.10.07,1254.6,1255.95,1253.67,1255.83,1075
2016.10.07,1255.83,1256.06,1254.94,1255,855
2016.10.07,1254.96,1256.24,1254.73,1256.01,968
2016.10.07,1256.04,1256.35,1255.54,1255.64,659
2016.10.07,1255.62,1256.23,1255.43,1255.95,604
2016.10.07,1255.98,1256.96,1255.53,1256.62,892
2016.10.07,1256.62,1258.5,1256.35,1258.31,723
2016.10.07,1258.31,1259.55,1257.64,1257.69,912
2016.10.07,1257.64,1259.29,1257.35,1258.13,983
2016.10.07,1258.11,1258.11,1257.09,1257.4,786
2016.10.07,1257.42,1257.83,1257.12,1257.68,566
2016.10.07,1257.74,1257.84,1256.8,1256.94,497
2016.10.07,1256.95,1257.28,1256.17,1256.28,484
2016.10.07,1256.23,1256.56,1255.25,1255.54,602
2016.10.07,1255.54,1255.84,1254.45,1254.84,688
2016.10.07,1254.84,1255.05,1254.23,1254.35,534
2016.10.07,1254.35,1254.35,1253.46,1253.88,469
2016.10.07,1253.88,1254.13,1253.68,1253.87,356
2016.10.07,1253.87,1253.98,1253.46,1253.6,397
2016.10.07,1253.63,1253.64,1252.41,1252.91,529
2016.10.07,1252.91,1253.5,1252.6,1253.42,499
2016.10.07,1253.47,1253.51,1252.14,1252.71,511
2016.10.07,1252.62,1252.65,1251.99,1252.19,500
2016.10.07,1252.19,1252.76,1251.6,1252.06,438
2016.10.07,1252.11,1252.81,1251.96,1252.28,483
2016.10.07,1252.19,1252.53,1251.14,1252.03,804
2016.10.07,1251.99,1252.51,1251.57,1252.32,1300
2016.10.07,1252.32,1252.64,1251.98,1252.02,1415
2016.10.07,1252.02,1253.05,1251.81,1252.96,1473
2016.10.07,1252.94,1256.22,1252.91,1254.6,2262
2016.10.07,1254.65,1254.73,1253.55,1254.08,1213
2016.10.07,1254.09,1255.28,1253.68,1255.18,1268
2016.10.07,1255.18,1255.38,1254.49,1255.09,661
2016.10.07,1255.04,1255.41,1253.87,1254.01,765
2016.10.07,1254.01,1254.67,1253.55,1254.39,626
2016.10.07,1254.39,1254.72,1254.18,1254.72,714
2016.10.07,1254.72,1255.66,1254.56,1255.43,994
2016.10.07,1255.41,1255.48,1254.81,1254.93,917
2016.10.07,1255,1255.48,1254.83,1254.95,928
2016.10.07,1254.96,1256.11,1254.65,1256.1,1380
2016.10.07,1256.07,1256.5,1255.18,1256.34,1161
2016.10.07,1256.33,1257.43,1255.89,1256.87,1597
2016.10.07,1256.87,1257.11,1256.26,1256.66,1422
2016.10.07,1256.68,1257.25,1255.8,1256.92,1051
2016.10.07,1256.92,1258.66,1256.82,1257.43,1279
2016.10.07,1257.48,1257.58,1256.62,1256.7,748
2016.10.07,1256.7,1256.93,1255.73,1256.11,930
2016.10.07,1256.11,1256.78,1255.87,1256.07,977
2016.10.07,1256.06,1256.68,1253.75,1255.9,1300
2016.10.07,1255.9,1256.49,1254.37,1254.49,1014
2016.10.07,1254.49,1255.58,1251.35,1254.69,2400
2016.10.07,1254.69,1264.66,1253.04,1259.74,5958
2016.10.07,1259.82,1263.23,1257.94,1262.14,4155
2016.10.07,1262.24,1265.28,1261.37,1264.05,3288
2016.10.07,1264.05,1264.1,1261.38,1262.94,2717
2016.10.07,1263.02,1263.89,1260.24,1261.24,3454
2016.10.07,1261.23,1262.02,1258.2,1259.47,2836
2016.10.07,1259.43,1260.28,1254.94,1255.77,2524
2016.10.07,1255.7,1256.38,1254.16,1255.98,1581
2016.10.07,1255.98,1256.62,1254.73,1255.3,1379
2016.10.07,1255.25,1258.21,1254.71,1256.36,1901
2016.10.07,1256.33,1256.78,1253.09,1253.38,1709
2016.10.07,1253.47,1254.07,1251.23,1251.68,1633
2016.10.07,1251.67,1251.74,1241.3,1244.77,3877
2016.10.07,1244.77,1248.88,1242.31,1246.16,3365
2016.10.07,1246.15,1249.55,1245.64,1248.9,1991
2016.10.07,1248.94,1249.74,1247.62,1249.63,1949
2016.10.07,1249.62,1250.47,1248.64,1249.77,2848
2016.10.07,1249.77,1254.7,1249.44,1253.2,3257
2016.10.07,1253.21,1253.5,1251.2,1251.75,2528
2016.10.07,1251.96,1253.16,1249.6,1250.3,2060
2016.10.07,1250.31,1254.34,1250.3,1254.27,1678
2016.10.07,1254.2,1254.57,1253.05,1253.62,1387
2016.10.07,1253.57,1253.81,1251.86,1252.81,1462
2016.10.07,1252.81,1253.17,1251.6,1252.6,1376
2016.10.07,1252.6,1252.85,1251.49,1251.56,797
2016.10.07,1251.57,1252.16,1249.92,1251.9,1087
2016.10.07,1251.96,1253.41,1251.84,1253.04,1322
2016.10.07,1253.03,1254.43,1252.76,1254,1292
2016.10.07,1254,1254.59,1253.93,1254.37,967
2016.10.07,1254.39,1255.27,1254.15,1254.94,1111
2016.10.07,1254.96,1255.19,1252.97,1255.12,300
2016.10.07,1255.13,1256.1,1253.07,1255.67,216
2016.10.07,1255.69,1257.06,1255.69,1256.96,296
2016.10.07,1256.96,1257.07,1256.44,1256.54,211
2016.10.10,1256.94,1257.59,1256.46,1257.54,539
2016.10.10,1257.41,1257.64,1257.41,1257.51,297
2016.10.10,1257.52,1257.9,1257.39,1257.81,430
2016.10.10,1257.91,1258.05,1257.54,1258.05,452
2016.10.10,1258.05,1258.93,1258.05,1258.86,313
2016.10.10,1258.85,1260.35,1258.75,1260,712
2016.10.10,1260,1261.58,1259.67,1260.62,822
2016.10.10,1260.62,1260.62,1259.51,1259.84,533
2016.10.10,1259.8,1261.2,1259.01,1261.1,647
2016.10.10,1261.07,1261.19,1259.98,1260.29,693
2016.10.10,1260.29,1261.04,1259.97,1260.98,467
2016.10.10,1260.97,1261.82,1260.47,1261.64,641
2016.10.10,1261.62,1264.12,1260.07,1262.53,2612
2016.10.10,1262.55,1262.92,1260.75,1261.36,1600
2016.10.10,1261.35,1261.35,1257.85,1257.97,1564
2016.10.10,1257.96,1258.81,1256.55,1258.76,1725
2016.10.10,1258.73,1260.23,1258.32,1259.92,997
2016.10.10,1259.92,1260.36,1259.65,1260.36,687
2016.10.10,1260.3,1261.12,1260.04,1260.8,513
2016.10.10,1260.74,1262.83,1260.7,1262.41,887
2016.10.10,1262.41,1262.92,1262.13,1262.29,823
2016.10.10,1262.29,1262.97,1261.76,1262.95,1041
2016.10.10,1262.91,1263.3,1262.08,1262.25,956
2016.10.10,1262.34,1262.45,1262.03,1262.28,828
2016.10.10,1262.28,1262.85,1261.9,1262.18,762
2016.10.10,1262.12,1262.53,1261.72,1262.29,680
2016.10.10,1262.34,1263.43,1262.21,1263.18,1062
2016.10.10,1263.27,1263.61,1262.98,1263.33,804
2016.10.10,1263.33,1263.37,1262.49,1262.58,664
2016.10.10,1262.57,1262.9,1262.12,1262.31,438
2016.10.10,1262.32,1262.33,1261.39,1261.93,964
2016.10.10,1261.93,1263.45,1261.88,1263.22,694
2016.10.10,1263.18,1263.66,1262.12,1262.64,1121
2016.10.10,1262.61,1264.57,1262.59,1264.04,1173
2016.10.10,1264.04,1264.77,1263.73,1264.52,1041
2016.10.10,1264.59,1264.85,1264.08,1264.39,698
2016.10.10,1264.34,1264.34,1261.61,1262.04,1305
2016.10.10,1262.07,1263.19,1261.67,1262.98,1495
2016.10.10,1262.98,1263.27,1261.95,1262.42,1450
2016.10.10,1262.42,1263.5,1261.86,1263.31,1536
2016.10.10,1263.32,1263.44,1262.94,1263.1,753
2016.10.10,1263.08,1263.76,1262.94,1263.24,553
2016.10.10,1263.24,1263.82,1263.2,1263.35,700
2016.10.10,1263.35,1263.47,1262.85,1263.29,542
2016.10.10,1263.29,1263.56,1262.18,1262.22,658
2016.10.10,1262.28,1263.11,1262.21,1262.42,795
2016.10.10,1262.44,1262.44,1261.79,1262.25,678
2016.10.10,1262.19,1262.7,1262.16,1262.49,427
2016.10.10,1262.48,1262.66,1262.21,1262.43,338
2016.10.10,1262.42,1262.64,1262.09,1262.18,414
2016.10.10,1262.21,1262.31,1261.69,1261.83,704
2016.10.10,1261.83,1262.31,1261.79,1261.99,468
2016.10.10,1261.96,1262.39,1261.75,1262.12,550
2016.10.10,1262.12,1262.17,1261.09,1261.29,721
2016.10.10,1261.39,1261.51,1260.85,1261.09,772
2016.10.10,1261.07,1261.11,1259.52,1259.58,725
2016.10.10,1259.54,1261.38,1259.29,1261.38,816
2016.10.10,1261.41,1261.57,1257.91,1258.27,1455
2016.10.10,1258.21,1259.2,1257.67,1259.2,848
2016.10.10,1259.19,1259.84,1258.7,1259.19,897
2016.10.10,1259.19,1261.35,1259.18,1260.57,1257
2016.10.10,1260.57,1261.38,1259.53,1259.54,994
2016.10.10,1259.63,1262.14,1259.33,1260.61,1545
2016.10.10,1260.61,1261.97,1259.59,1259.82,1401
2016.10.10,1259.9,1260.28,1257.78,1258.69,1250
2016.10.10,1258.69,1259.55,1257.21,1259.25,1019
2016.10.10,1259.25,1262.21,1258.43,1261.19,1696
2016.10.10,1261.18,1261.86,1259.76,1259.92,1172
2016.10.10,1259.94,1260.54,1259.3,1259.61,911
2016.10.10,1259.73,1259.73,1257.93,1257.93,973
2016.10.10,1257.93,1258.82,1257.63,1258.62,1034
2016.10.10,1258.71,1260.54,1258.13,1259.44,1036
2016.10.10,1259.37,1259.64,1258.46,1258.87,971
2016.10.10,1258.88,1259.37,1258.58,1259.07,895
2016.10.10,1259.1,1259.76,1258.37,1258.48,969
2016.10.10,1258.45,1258.67,1257.66,1257.85,946
2016.10.10,1257.75,1258.85,1257.64,1258.51,658
2016.10.10,1258.49,1259.04,1258.05,1258.46,844
2016.10.10,1258.51,1259.63,1258.44,1259.46,585
2016.10.10,1259.44,1259.5,1258.63,1259.13,399
2016.10.10,1259.24,1259.45,1258.94,1259.33,366
2016.10.10,1259.32,1259.93,1259.03,1259.34,462
2016.10.10,1259.31,1259.73,1258.93,1259.03,343
2016.10.10,1259.02,1259.63,1258.9,1259.25,366
2016.10.10,1259.23,1259.45,1258.48,1258.91,328
2016.10.10,1258.91,1259.03,1258.38,1258.46,259
2016.10.10,1258.47,1259.32,1258.38,1259.14,308
2016.10.10,1259.13,1259.86,1258.59,1259.55,475
2016.10.10,1259.52,1259.67,1259.15,1259.22,347
2016.10.10,1259.24,1259.69,1259.23,1259.45,179
2016.10.10,1259.54,1259.69,1257.41,1259.55,102
2016.10.10,1259.56,1259.74,1257.31,1258.24,115
2016.10.11,1258.73,1259.75,1258.49,1259.72,222
2016.10.11,1259.72,1259.98,1259.37,1259.78,214
2016.10.11,1259.67,1260.04,1259.28,1259.36,260
2016.10.11,1259.31,1259.53,1259.17,1259.51,276
2016.10.11,1259.5,1260.07,1259.36,1259.71,274
2016.10.11,1259.69,1259.69,1258.95,1259.17,260
2016.10.11,1259.16,1259.18,1258.41,1258.76,268
2016.10.11,1258.81,1258.81,1258.29,1258.44,449
2016.10.11,1258.43,1258.43,1255.73,1255.87,1365
2016.10.11,1255.88,1256.37,1255.64,1255.75,508
2016.10.11,1255.77,1256.4,1255.5,1256.34,522
2016.10.11,1256.32,1256.93,1256.25,1256.62,679
2016.10.11,1256.6,1257.42,1256.32,1256.5,1249
2016.10.11,1256.59,1256.91,1256.06,1256.62,916
2016.10.11,1256.59,1258.07,1256.52,1257.77,1354
2016.10.11,1257.77,1258.71,1257.68,1258.71,677
2016.10.11,1258.71,1259.29,1258.4,1258.81,809
2016.10.11,1258.82,1259.55,1258.81,1259.24,605
2016.10.11,1259.24,1259.24,1258.53,1258.75,506
2016.10.11,1258.85,1258.85,1257.51,1257.85,729
2016.10.11,1257.85,1258.64,1257.69,1258.56,525
2016.10.11,1258.47,1258.54,1257.97,1258.12,545
2016.10.11,1258.12,1258.42,1257.76,1258.15,534
2016.10.11,1258.15,1258.83,1258.09,1258.8,525
2016.10.11,1258.79,1258.93,1258.31,1258.41,407
2016.10.11,1258.39,1258.72,1258.33,1258.6,314
2016.10.11,1258.58,1258.72,1258.21,1258.25,371
2016.10.11,1258.23,1258.41,1258.22,1258.29,301
2016.10.11,1258.33,1258.4,1257.66,1257.96,459
2016.10.11,1257.96,1258.02,1257.12,1257.75,631
2016.10.11,1257.77,1258.14,1257.35,1257.84,595
2016.10.11,1257.87,1258.58,1257.74,1258.13,857
2016.10.11,1258.14,1259.3,1257.76,1259.16,1067
2016.10.11,1259.15,1261.54,1258.8,1260.51,1548
2016.10.11,1260.51,1261.94,1260.49,1261.37,1414
2016.10.11,1261.33,1261.47,1260.63,1260.91,1548
2016.10.11,1260.93,1262.15,1259.91,1260.13,1999
2016.10.11,1260.13,1260.34,1259.45,1260.06,1614
2016.10.11,1260.01,1260.97,1259.78,1259.93,1705
2016.10.11,1259.95,1260.07,1258.6,1259.36,1685
2016.10.11,1259.36,1259.36,1256.75,1257.55,1799
2016.10.11,1257.55,1258.9,1257.33,1258.23,1117
2016.10.11,1258.26,1258.61,1256.53,1256.93,1011
2016.10.11,1256.92,1257.86,1256.63,1257.22,1042
2016.10.11,1257.17,1257.86,1256.68,1257.86,886
2016.10.11,1257.86,1257.86,1256.76,1257.04,909
2016.10.11,1257.01,1257.46,1255.93,1256.57,1296
2016.10.11,1256.57,1257.16,1256.34,1256.55,538
2016.10.11,1256.64,1256.66,1254.55,1254.88,1790
2016.10.11,1254.88,1255.24,1254.52,1254.88,1590
2016.10.11,1254.98,1255.18,1253.97,1254.85,1266
2016.10.11,1254.85,1255.3,1254.52,1255.1,1371
2016.10.11,1255.18,1255.28,1253.47,1253.86,848
2016.10.11,1253.87,1254.18,1252.55,1253.9,1157
2016.10.11,1253.87,1255.45,1253.72,1255.01,1615
2016.10.11,1255.1,1255.94,1254.65,1255.71,1219
2016.10.11,1255.7,1256.2,1254.6,1254.89,1147
2016.10.11,1254.98,1257.3,1254.6,1256.89,1516
2016.10.11,1256.88,1257.06,1255.02,1255.48,2024
2016.10.11,1255.47,1255.67,1254.76,1255.4,1757
2016.10.11,1255.44,1256.63,1255.01,1256.49,1726
2016.10.11,1256.51,1257.7,1256.41,1256.91,1351
2016.10.11,1256.97,1257.1,1255.69,1256.04,1692
2016.10.11,1256.04,1256.06,1253.71,1253.84,2761
2016.10.11,1253.88,1254.53,1253.19,1254.49,2408
2016.10.11,1254.47,1255.84,1254.31,1255.43,1534
2016.10.11,1255.43,1255.67,1254.53,1255.33,1251
2016.10.11,1255.3,1255.63,1254.14,1254.44,1380
2016.10.11,1254.53,1257,1254.44,1256.53,1780
2016.10.11,1256.53,1259.06,1256.53,1258.72,2199
2016.10.11,1258.72,1259.53,1257.97,1258.31,1798
2016.10.11,1258.31,1258.31,1256.58,1257.29,1408
2016.10.11,1257.31,1258.02,1256.25,1256.6,1279
2016.10.11,1256.65,1256.89,1255.86,1256.44,873
2016.10.11,1256.48,1257.67,1256.1,1257.59,883
2016.10.11,1257.66,1257.68,1255.68,1255.97,1831
2016.10.11,1256.05,1256.25,1254.51,1255.14,1359
2016.10.11,1255.13,1256.04,1253.67,1253.92,1710
2016.10.11,1253.92,1255.28,1253.81,1255.26,1076
2016.10.11,1255.25,1255.77,1254.76,1255.4,1784
2016.10.11,1255.41,1255.46,1254.48,1255.04,939
2016.10.11,1255.03,1256.01,1254.89,1255.45,1289
2016.10.11,1255.44,1255.66,1255.21,1255.49,804
2016.10.11,1255.5,1255.97,1255.25,1255.81,972
2016.10.11,1255.82,1256,1255.17,1255.17,926
2016.10.11,1255.18,1255.32,1253.91,1254.64,1019
2016.10.11,1254.64,1254.74,1253.39,1253.42,887
2016.10.11,1253.45,1254.16,1253.2,1253.36,1181
2016.10.11,1253.4,1253.65,1252.72,1252.79,691
2016.10.11,1252.75,1253.15,1252.6,1252.86,413
2016.10.11,1252.88,1252.9,1251.66,1252.59,196
2016.10.11,1252.43,1252.9,1249.87,1251.54,219
2016.10.12,1249.84,1253.92,1249.42,1253.79,400
2016.10.12,1253.75,1254.69,1253.49,1254.57,227
2016.10.12,1254.47,1254.84,1254.09,1254.64,199
2016.10.12,1254.62,1254.96,1253.81,1254.22,264
2016.10.12,1254.18,1256.06,1254.05,1255.09,465
2016.10.12,1255.05,1255.12,1253.7,1253.73,336
2016.10.12,1253.73,1255.38,1253.55,1255.13,800
2016.10.12,1255.14,1255.14,1254.39,1254.39,943
2016.10.12,1254.4,1254.66,1253.43,1254.13,884
2016.10.12,1254.12,1254.13,1253.15,1253.82,812
2016.10.12,1253.8,1254.34,1253.21,1253.45,738
2016.10.12,1253.43,1253.65,1252.89,1253.59,1098
2016.10.12,1253.69,1255.03,1253.63,1254.54,1406
2016.10.12,1254.55,1255.64,1254.43,1255.11,1335
2016.10.12,1255.08,1256.16,1254.93,1256.06,1058
2016.10.12,1256.05,1256.77,1255.99,1256.29,551
2016.10.12,1256.29,1257.34,1256.29,1256.75,793
2016.10.12,1256.73,1257.12,1256.43,1256.78,473
2016.10.12,1256.84,1257.17,1256.66,1256.87,1066
2016.10.12,1256.81,1256.92,1256.33,1256.5,634
2016.10.12,1256.52,1257.08,1256.45,1257.05,682
2016.10.12,1257.05,1257.18,1256.75,1256.83,493
2016.10.12,1256.85,1257.6,1256.77,1257.18,774
2016.10.12,1257.25,1257.76,1257.14,1257.28,936
2016.10.12,1257.28,1257.47,1256.77,1256.77,899
2016.10.12,1256.87,1257.17,1256.68,1256.87,732
2016.10.12,1256.94,1257.07,1256.48,1256.57,540
2016.10.12,1256.56,1256.97,1256,1256.17,679
2016.10.12,1256.17,1256.17,1255.94,1256.08,730
2016.10.12,1256.04,1256.27,1255.87,1256.14,1028
2016.10.12,1256.14,1256.27,1255.35,1255.5,1015
2016.10.12,1255.46,1255.49,1254.63,1255.26,1013
2016.10.12,1255.22,1255.65,1254.59,1254.72,846
2016.10.12,1254.71,1255.32,1254.36,1254.93,1169
2016.10.12,1254.92,1255.65,1254.89,1255.58,1048
2016.10.12,1255.59,1255.89,1255.25,1255.69,882
2016.10.12,1255.68,1256.31,1255.5,1255.7,1275
2016.10.12,1255.7,1255.83,1255.25,1255.65,1366
2016.10.12,1255.61,1255.65,1253.79,1254.07,1569
2016.10.12,1254.07,1255.44,1253.5,1255.28,1478
2016.10.12,1255.27,1257.22,1253.94,1256.63,1454
2016.10.12,1256.6,1257.55,1256.35,1256.47,1445
2016.10.12,1256.46,1256.49,1255.62,1255.76,692
2016.10.12,1255.74,1256.03,1255.42,1255.53,1060
2016.10.12,1255.52,1256.42,1255.52,1256.26,1402
2016.10.12,1256.28,1256.3,1255.51,1255.56,653
2016.10.12,1255.57,1256.14,1255.44,1255.69,594
2016.10.12,1255.69,1256.29,1255.35,1255.68,792
2016.10.12,1255.68,1255.73,1254.99,1255.71,972
2016.10.12,1255.69,1255.94,1255.5,1255.67,661
2016.10.12,1255.67,1255.73,1254.72,1254.93,798
2016.10.12,1254.9,1255.18,1254.59,1254.78,733
2016.10.12,1254.78,1254.9,1253.8,1254.78,1137
2016.10.12,1254.78,1254.82,1253.65,1253.97,1010
2016.10.12,1253.95,1254.53,1253.79,1253.96,793
2016.10.12,1253.94,1254.2,1252.97,1253.3,1127
2016.10.12,1253.3,1253.9,1249.69,1252.14,2033
2016.10.12,1252.14,1253.38,1251.17,1252.53,1986
2016.10.12,1252.54,1253.93,1252.26,1252.88,1561
2016.10.12,1252.92,1253.8,1252.51,1253.5,1283
